,teff,logg,ebv,hcam:gtc:u_s,hcam:gtc:g_s,hcam:gtc:r_s,hcam:gtc:i_s,hcam:gtc:z_s,sdss:u,sdss:g,sdss:r,sdss:i,sdss:z,u-g,g-r,r-i,i-z,g-i,u-u_s,g-g_s,r-r_s,i-i_s,z-z_s
131,10259.242349795237,3.896052604903834,0.0,-39.79034826930177,-40.12359625861774,-39.89775201035863,-39.64909824867942,-39.5092371617525,-39.620980507330614,-40.127638775317806,-39.89902120090155,-39.674166728206366,-39.51299184768676,0.5066582679871914,-0.22861757441625485,-0.22485447269518488,-0.16117488051960294,-0.45347204711143974,-0.16936776197115222,0.004042516700067722,0.0012691905429207395,0.025068479526943577,0.003754685934261204
132,10254.009178862043,3.887052206215559,0.0,-39.78582999221216,-40.105006845830445,-39.882644043400646,-39.63503322233873,-39.49670330303977,-39.61826449407371,-40.10902284611499,-39.88394805309107,-39.65996446427144,-39.50053739450588,0.4907583520412757,-0.22507479302392142,-0.2239835888196282,-0.15942706976555598,-0.4490583818435496,-0.167565498138444,0.0040160002845439635,0.0013040096904219922,0.024931241932712567,0.0038340914661105785
133,10247.330387821914,3.8779211505189775,0.0,-39.77868607124322,-40.0809619569687,-39.862845778595734,-39.61653455603346,-39.48005086952596,-39.61335025644979,-40.08494517778607,-39.86419203318922,-39.641295676809555,-39.48398128666937,0.47159492133627623,-0.22075314459684847,-0.22289635637966398,-0.15731439014018633,-0.44364950097651246,-0.16533581479342985,0.003983220817367794,0.0013462545934856962,0.024761120776098267,0.003930417143408249
134,10239.207199644614,3.8686515562325776,0.0,-39.76949661599689,-40.0521330845496,-39.839020603946956,-39.594246317016214,-39.459945254425136,-39.6066735330336,-40.05607799198407,-39.840416389713205,-39.61880669002324,-39.463986118377896,0.4494044589504682,-0.21566160227086328,-0.2216096996899637,-0.15482057164534524,-0.437271301960827,-0.16282308296329262,0.003944907434465961,0.0013957857662489914,0.02456037300702718,0.004040863952759821
135,10229.563794245036,3.859258190443436,0.0,-39.75862563352044,-40.01881572877446,-39.81150234945088,-39.56849927741342,-39.43675608729341,-39.598487582232245,-40.022717131284566,-39.81295524976137,-39.592828476941435,-39.44091972723439,0.42422954905232046,-0.20976188152319253,-0.2201267728199383,-0.15190874970704726,-0.42988865434313084,-0.16013805128819314,0.003901402510102514,0.0014529003104897242,0.024329199528011713,0.004163639940976793
136,10218.621658464313,3.8497473760167087,0.0,-39.747265971939704,-39.98288923334735,-39.782005263333716,-39.540929110702685,-39.4120890284364,-39.589711639063275,-39.98674434112696,-39.78352117885548,-39.56500642503263,-39.41638030736674,0.397032702063683,-0.20322316227147752,-0.21851475382285201,-0.1486261176658914,-0.42173791609432953,-0.15755433287642973,0.003855107779607181,0.0015159155217645548,0.024077314329943533,0.004291278930338649
137,10206.096551486466,3.840111575619328,0.0,-39.735347051379875,-39.943838650677264,-39.750156436117,-39.511193648011044,-39.38568542130686,-39.58023179006503,-39.94764430024023,-39.75174255445681,-39.53499420806717,-39.39010942078373,0.3674125101751997,-0.19590174578341646,-0.21674834638964313,-0.1448847872834378,-0.4126500921730596,-0.15511526131484743,0.0038056495629632536,0.0015861183398087064,0.023800560056123743,0.004423999476870222
138,10192.171507237004,3.830372088851164,0.0,-39.75573503248481,-39.98200591467747,-39.78554930289249,-39.54541177393268,-39.41933017741929,-39.595144169894944,-39.985705712598175,-39.7870764621753,-39.5693970662956,-39.42357327536557,0.3905615427032316,-0.1986292504228757,-0.2176793958796992,-0.14582379093003084,-0.4163086463025749,-0.16059086258986355,0.003699797920702963,0.0015271592828085545,0.023985292362922905,0.004243097946279306
139,10176.674426020707,3.8205178257693593,0.0,-39.801325692131506,-40.08037279396261,-39.8735688955364,-39.629840779306775,-39.500113952746716,-39.629198921920626,-40.083934879376436,-39.87494068046431,-39.654351086661684,-39.5039428438064,0.4547359574558101,-0.2089941989121229,-0.22058959380262877,-0.15040824285528487,-0.42958379271475167,-0.1721267702108804,0.003562085413825855,0.00137178492791179,0.02451030735490889,0.0038288910596833148
140,10159.818519443967,3.810586430823727,0.0,-39.844891824918115,-40.172420213694906,-39.956499289596486,-39.70962096416926,-39.57674706120621,-39.66163652690106,-40.17586356383789,-39.957732692533064,-39.73459473494537,-39.580193188715995,0.5142270369368305,-0.21813087130482955,-0.22313795758769572,-0.15440154622937285,-0.4412688288925253,-0.18325529801705187,0.003443350142987356,0.0012334029365774768,0.024973770776107074,0.0034461275097825705
141,10141.53966435036,3.800532004310424,0.0,-39.88642659347709,-40.258765182106046,-40.034738294505644,-39.78507853079301,-39.64949816669274,-39.69239163804808,-40.262105959146886,-40.03584753778353,-39.81046386183318,-39.65258708031173,0.5697143210988074,-0.2262584213633545,-0.22538367595035425,-0.1578767815214448,-0.45164209731370875,-0.19403495542901084,0.003340777040840237,0.0011092432778880834,0.02538533104016949,0.003088913618995548
142,10121.958293829164,3.790408138900173,0.0,-39.925526478188836,-40.33914185439739,-40.10791293651782,-39.855805801335904,-39.71793503935924,-39.72110293482158,-40.342394850492006,-40.10891103165741,-39.8815552104071,-39.720690374150706,0.621291915670426,-0.2334838188345998,-0.22735582125030618,-0.16086483625639403,-0.46083964008490597,-0.20442354336725543,0.0032529960946163783,0.0009980951395860416,0.025749409071195828,0.0027553347914661686
143,10100.92999702591,3.780204386552637,0.0,-39.96226810817159,-40.41434242911988,-40.17662944661037,-39.92234863282104,-39.78254366106804,-39.747751818628615,-40.41751970984682,-40.17752679742385,-39.9484232280178,-39.7849830950566,0.669767891218207,-0.23999291242297005,-0.2291035694060497,-0.16344013296119897,-0.46909648182901975,-0.21451628954297774,0.0031772807269447867,0.0008973508134815233,0.026074595196760697,0.0024394339885631666
144,10078.704856771055,3.7699329717885113,0.0,-39.996248923157836,-40.483865677977896,-40.24034459410839,-39.98414655521123,-39.842762067888486,-39.77199251667971,-40.48697925827375,-40.241151297232264,-40.01050931704348,-39.84490292298264,0.7149867415940392,-0.24582796104148485,-0.23064198018878557,-0.16560639406083766,-0.4764699412302704,-0.22425640647812628,0.003113580295853069,0.0008067031238709887,0.02636276183224595,0.0021408550941544036
145,10055.211763986563,3.7595966283121824,0.0,-40.0274824283314,-40.54824944756242,-40.29946911232158,-40.041568578952166,-39.89891740831465,-39.79376220584486,-40.55130949867279,-40.30019343392759,-40.06818849782983,-39.900772623764745,0.7575472928279368,-0.2511160647452044,-0.23200493609775918,-0.1674158740650853,-0.4831210008429636,-0.23372022248654645,0.003060051110374218,0.0007243216060075497,0.026619918877663906,0.0018552154500923734
146,10030.573518019963,3.7492111862231257,0.0,-40.05578593818745,-40.60747909932798,-40.3539253923089,-40.09451469035583,-39.95089307931609,-39.812867931009144,-40.61049511071112,-40.35457478563925,-40.12136377654068,-39.95247371466629,0.7976271797019763,-0.25592032507186957,-0.23321100909856796,-0.16889006187439293,-0.4891313341704375,-0.2429180071783037,0.0030160113831385615,0.0006493933303488575,0.026849086184853377,0.0015806353502014758
147,10004.64692666823,3.7387799665110872,0.0,-40.08122712424726,-40.66214732359166,-40.40420107350682,-40.143438996745815,-39.99910846690611,-39.82927707905756,-40.66512724075088,-40.40478139717081,-40.170494251959354,-40.00042136823716,0.8358501616933154,-0.26034584358006896,-0.23428714521145366,-0.17007288372219165,-0.4946329887915226,-0.25195004518970165,0.0029799171592159723,0.0005803236639891907,0.027055255213539908,0.0013129013310546611
